076,18.105786,-65.394397,4,2,1,1,f
077,18.113274,-65.711845,4,1,1,1,f
078,18.109058,-65.400464,4,1,2,1,f
079,18.120203,-65.616847,4,1,2,1,f
080,18.124838,-65.623837,4,1,2,1,f
081,18.120494,-65.313408,4,1,1,1,f
082,18.132846,-65.668996,4,1,1,1,f
083,18.130030,-65.269798,4,2,1,1,f
084,18.138359,-65.648595,4,1,2,1,f
085,18.137751,-65.488129,4,2,1,1,f
086,18.145662,-65.705574,4,2,1,1,f
087,18.145987,-65.672052,4,2,1,1,f
088,18.146455,-65.672987,4,1,2,1,f
089,18.153397,-65.709206,4,1,1,1,f
090,18.148165,-65.297727,4,2,1,1,f
091,18.156774,-65.669487,4,2,1,1,f
092,18.152620,-65.294801,4,1,1,1,f
093,18.162057,-65.661833,4,1,1,1,f
094,18.159366,-65.364508,4,2,1,1,f
095,18.159277,-65.359790,4,1,2,1,f
096,18.163454,-65.487143,4,2,1,1,f
097,18.165031,-65.499385,4,2,1,1,f
098,18.173872,-65.464748,4,1,2,1,f
099,18.174071,-65.451055,4,1,2,1,f
100,18.177571,-65.619991,4,1,2,1,f
101,18.175997,-65.531739,4,2,1,1,f
102,18.179929,-65.524580,4,2,1,1,f
103,18.188347,-65.720827,4,1,2,1,f
104,18.184496,-65.502773,4,1,2,1,f
105,18.190575,-65.514454,4,1,2,1,f
106,18.201315,-65.509519,4,1,2,1,f
107,18.212290,-65.395513,4,1,2,1,f
108,17.867048,-67.124006,4,1,2,1,f
109,17.868846,-67.123043,4,2,1,1,f
110,17.872004,-67.076306,4,1,1,1,f
111,17.876014,-67.116835,4,1,2,1,f
112,17.877952,-67.130496,4,2,1,1,f
113,17.875533,-66.546080,4,1,2,1,f
114,17.885851,-67.153532,4,2,1,1,f
115,17.885889,-67.064362,4,2,1,1,f
116,17.886850,-67.116249,4,2,1,1,f
117,17.888593,-67.156806,4,1,2,1,f
118,17.896153,-67.007162,4,1,2,1,f
119,17.899189,-67.039211,4,1,1,1,f
120,17.902719,-67.268492,4,1,1,1,f
121,17.901754,-67.069852,4,1,2,1,f
122,17.904668,-67.284517,4,2,1,1,f
123,17.904613,-67.227892,4,2,1,1,f
124,17.905009,-67.033957,4,1,2,1,f
125,17.904369,-66.928749,4,1,2,1,f
126,17.909102,-67.275037,4,1,1,1,f
127,17.906782,-66.943347,4,1,2,1,f
128,17.906491,-66.915985,4,1,2,1,f
129,17.911573,-67.299080,4,2,1,1,f
130,17.911979,-67.293885,4,2,1,1,f
131,17.913656,-67.228746,4,2,1,1,f
132,17.913921,-67.066889,4,1,1,1,f
133,17.918008,-67.311760,4,1,2,1,f
134,17.917781,-67.235312,4,1,1,1,f
135,17.918701,-67.287686,4,1,2,1,f
136,17.918981,-67.268334,4,1,2,1,f
137,17.921699,-67.320692,4,1,2,1,f
138,17.921599,-67.257926,4,2,1,1,f
139,17.918955,-66.984258,4,1,1,1,f
140,17.920781,-67.121553,4,1,2,1,f
141,17.918441,-66.893197,4,1,1,1,f
142,17.920785,-67.075780,4,2,1,1,f
143,17.923457,-67.315012,4,1,2,1,f
144,17.921721,-67.125318,4,1,1,1,f
145,17.919760,-66.931873,4,1,2,1,f
146,17.922855,-67.012054,4,2,1,1,f
147,17.922212,-66.907780,4,1,1,1,f
148,17.927014,-67.308371,4,1,2,1,f
149,17.924155,-66.920497,4,2,1,1,f
150,17.930319,-67.324859,4,2,1,1,f
151,17.930396,-67.088418,4,1,2,1,f
152,17.934516,-67.288006,4,2,1,1,f
153,17.931478,-66.972319,4,2,1,1,f
154,17.935162,-67.310182,4,1,1,1,f
155,17.938470,-67.037363,4,1,1,1,f
156,17.939159,-67.060952,4,1,1,1,f
157,17.934689,-66.618394,4,1,1,1,f
158,17.939998,-66.923615,4,2,1,1,f
159,17.939779,-66.861800,4,1,1,1,f
160,17.940714,-66.906147,4,1,1,1,f
161,17.942725,-67.056193,4,2,1,1,f
162,17.942723,-66.924999,4,1,1,1,f
163,17.947322,-67.305818,4,1,1,1,f
164,17.949313,-67.327040,4,1,2,1,f
165,17.945230,-66.906094,4,1,1,1,f
166,17.946728,-66.796596,4,2,1,1,f
167,17.945646,-66.703179,4,1,1,1,f
168,17.945579,-66.697518,4,1,2,1,f
169,17.948361,-66.903225,4,1,2,1,f
170,17.946276,-66.718271,4,1,1,1,f
171,17.952808,-67.313318,4,1,1,1,f
172,17.951922,-67.214206,4,2,1,1,f
173,17.949574,-66.974944,4,1,2,1,f
174,17.952508,-67.228832,4,1,2,1,f
175,17.948142,-66.801769,4,1,1,1,f
176,17.952725,-66.847959,4,1,1,1,f
177,17.958130,-67.301939,4,1,1,1,f
178,17.955691,-67.042837,4,1,2,1,f
179,17.958677,-67.312791,4,1,2,1,f
180,17.960328,-67.347234,4,2,1,1,f
181,17.960602,-67.326462,4,2,1,1,f
182,17.957807,-66.817695,4,1,1,1,f
183,17.958491,-66.798338,4,1,1,1,f
184,18.101258,-67.421308,4,1,2,1,f
185,17.961329,-66.809629,4,1,2,1,f
186,17.967480,-67.338198,4,2,1,1,f
187,17.965018,-66.776548,4,1,1,1,f
188,17.968443,-66.799630,4,1,2,1,f
189,17.968130,-66.772262,4,1,2,1,f
190,18.084830,-67.417937,4,1,2,1,f
191,17.986848,-67.331408,4,1,2,1,f
192,17.993665,-67.234087,4,2,1,1,f
193,17.995528,-67.342657,4,1,2,1,f
194,18.011343,-67.342982,4,2,1,1,f
195,18.011024,-67.306155,4,1,1,1,f
196,18.015100,-67.206960,4,2,1,1,f
197,18.039601,-67.268102,4,1,1,1,f
198,18.050035,-67.888161,4,1,2,1,f
199,18.051953,-67.907516,4,1,2,1,f
200,18.052359,-67.899483,4,2,1,1,f
201,18.052770,-67.892395,4,2,1,1,f
202,18.054416,-67.864514,4,1,2,1,f
203,18.056664,-67.862610,4,1,1,1,f
204,18.058289,-67.909366,4,1,1,1,f
205,18.058768,-67.914087,4,1,2,1,f
206,18.054625,-67.281179,4,2,1,1,f
207,18.053917,-67.203261,4,1,2,1,f
208,18.059372,-67.862120,4,2,1,1,f
209,18.067901,-67.852617,4,2,1,1,f
210,18.071522,-67.932434,4,2,1,1,f
211,18.071019,-67.845038,4,1,1,1,f
212,18.075202,-67.944223,4,1,1,1,f
213,18.070326,-67.268746,4,1,2,1,f
214,18.075682,-67.949417,4,1,1,1,f
215,18.076593,-67.950829,4,2,1,1,f
216,18.078344,-67.940424,4,2,1,1,f
217,18.078793,-67.939949,4,1,1,1,f
218,18.078791,-67.939477,4,2,1,1,f
219,18.079243,-67.939474,4,1,2,1,f
220,18.081199,-67.323433,4,2,1,1,f
221,18.088760,-67.944614,4,2,1,1,f
222,18.083913,-67.222794,4,1,1,1,f
223,18.090087,-67.939409,4,1,2,1,f
224,18.090557,-67.942714,4,1,1,1,f
225,18.092693,-67.842534,4,1,2,1,f
226,18.100947,-67.942179,4,1,2,1,f
227,18.104076,-67.936017,4,1,2,1,f
228,18.100199,-67.275066,4,2,1,1,f
229,18.099893,-67.192400,4,1,2,1,f
230,18.113753,-67.889177,4,2,1,1,f
231,18.117296,-67.267340,4,2,1,1,f
232,18.119027,-67.258819,4,1,2,1,f
233,18.132334,-67.281839,4,1,2,1,f
234,18.135789,-67.314880,4,2,1,1,f
235,18.135859,-67.271882,4,1,1,1,f
236,18.149304,-67.259936,4,1,2,1,f
237,18.151813,-67.237702,4,2,1,1,f
238,18.152152,-67.177215,4,1,1,1,f
239,18.156552,-67.312791,4,2,1,1,f
240,18.162591,-67.280598,4,1,1,1,f
241,18.166478,-67.260712,4,1,2,1,f
242,18.183354,-67.228879,4,1,2,1,f
243,18.195680,-67.194251,4,2,1,1,f
244,18.232719,-67.193869,4,1,1,1,f
245,18.292793,-67.241485,4,1,2,1,f
246,18.293722,-67.244313,4,2,1,1,f
247,18.296446,-67.245704,4,2,1,1,f
248,18.297805,-67.246163,4,1,1,1,f
249,18.300963,-67.245659,4,1,1,1,f
250,18.303169,-67.239961,4,1,2,1,f
251,18.305927,-67.245136,4,2,1,1,f
252,18.314527,-67.246941,4,1,2,1,f
253,18.332208,-67.253858,4,1,2,1,f
254,18.345381,-67.261768,4,1,2,1,f
255,18.345906,-67.269805,4,1,2,1,f
256,18.346823,-67.271215,4,2,1,1,f
257,18.347270,-67.270737,4,1,1,1,f
258,18.347210,-67.264115,4,2,1,1,f
259,18.348642,-67.272616,4,2,1,1,f
260,18.348565,-67.264101,4,2,1,1,f
261,18.349073,-67.270246,4,1,2,1,f
262,18.349034,-67.265989,4,1,1,1,f
263,18.349541,-67.272134,4,1,1,1,f
264,18.223847,-65.386304,4,2,1,1,f
265,18.226120,-65.387202,4,1,1,1,f
266,18.234223,-65.410171,4,1,2,1,f
267,18.252919,-65.518407,4,1,1,1,f
268,18.261715,-65.606083,4,1,2,1,f
269,18.276489,-65.474953,4,1,1,1,f
270,18.276301,-65.228901,4,1,2,1,f
271,18.287300,-65.237636,4,2,1,1,f
272,18.292578,-65.276721,4,2,1,1,f
273,18.292964,-65.273407,4,2,1,1,f
274,18.298058,-65.326669,4,2,1,1,f
275,18.298527,-65.327604,4,1,2,1,f
276,18.298518,-65.327132,4,1,1,1,f
277,18.300185,-65.320012,4,1,2,1,f
278,18.300654,-65.320946,4,2,1,1,f
279,18.301096,-65.320465,4,1,1,1,f
280,18.304540,-65.311890,4,1,1,1,f
281,18.306550,-65.230135,4,1,2,1,f
282,18.308881,-65.326441,4,1,1,1,f
283,18.309601,-65.316978,4,2,1,1,f
284,18.311778,-65.336299,4,1,1,1,f
285,18.314783,-65.351824,4,2,1,1,f
286,18.314698,-65.323956,4,1,1,1,f
287,18.317056,-65.352721,4,1,1,1,f
288,18.316953,-65.323908,4,2,1,1,f
289,18.317940,-65.351758,4,1,2,1,f
290,18.318885,-65.330481,4,1,2,1,f
291,18.321647,-65.356877,4,1,2,1,f
292,18.321691,-65.335618,4,2,1,1,f
293,18.322962,-65.331340,4,1,2,1,f
294,18.323973,-65.336987,4,2,1,1,f
295,18.322622,-65.244429,4,1,1,1,f
296,18.325681,-65.262313,4,1,1,1,f
297,18.327453,-65.330300,4,1,2,1,f
298,18.332232,-65.320751,4,2,1,1,f
299,18.331106,-65.239995,4,2,1,1,f
300,18.335435,-65.323045,4,1,1,1,f
301,18.337952,-65.431657,4,1,1,1,f
302,18.342258,-65.618217,4,1,1,1,f
303,18.343324,-65.526994,4,2,1,1,f
304,18.338535,-65.250699,4,1,1,1,f
305,18.342860,-65.333754,4,2,1,1,f
306,18.347387,-65.453671,4,2,1,1,f
307,18.347345,-65.262792,4,2,1,1,f
308,18.353534,-65.567431,4,2,1,1,f
309,18.352520,-65.487116,4,2,1,1,f
310,18.350271,-65.320368,4,1,2,1,f
311,18.353695,-65.357622,4,1,2,1,f
312,18.357776,-65.527650,4,1,1,1,f
313,18.356960,-65.363223,4,1,1,1,f
314,18.360397,-65.498298,4,2,1,1,f
315,18.362010,-65.512442,4,1,2,1,f
316,18.362738,-65.527551,4,2,1,1,f
317,18.359648,-65.362222,4,2,1,1,f
318,18.363847,-65.538871,4,1,1,1,f
319,18.369162,-65.685282,4,2,1,1,f
320,18.370990,-65.559523,4,1,2,1,f
321,18.376871,-65.560352,4,1,1,1,f
322,18.381433,-65.716246,4,2,1,1,f
323,18.381724,-65.579162,4,1,2,1,f
324,18.390299,-65.733097,4,2,1,1,f
325,18.388374,-65.622990,4,2,1,1,f
326,18.390742,-65.732615,4,1,1,1,f
327,18.394359,-65.733020,4,2,1,1,f
328,18.417603,-65.799250,4,2,1,1,f
329,18.436705,-65.834837,4,1,1,1,f
330,18.437502,-65.855630,4,1,2,1,f
331,18.445288,-65.917445,4,1,2,1,f
332,18.452145,-66.036046,4,2,1,1,f
333,18.455208,-66.029844,4,2,1,1,f
334,18.456392,-66.047799,4,1,1,1,f
335,18.455619,-65.970236,4,2,1,1,f
336,18.461991,-66.059529,4,1,1,1,f
337,18.465472,-66.139421,4,1,1,1,f
338,18.477520,-66.283058,4,1,2,1,f
339,18.476688,-66.195064,4,1,2,1,f
340,18.479613,-66.209684,4,1,2,1,f
341,18.484088,-66.332167,4,1,2,1,f
342,18.488655,-66.433842,4,1,1,1,f
343,18.493509,-66.392596,4,1,1,1,f
344,18.494052,-66.399214,4,1,1,1,f
345,18.494045,-66.398741,4,2,1,1,f
346,18.494516,-66.400153,4,1,1,1,f
347,18.494503,-66.399207,4,1,2,1,f
348,18.349933,-67.265507,4,2,1,1,f
349,18.350385,-67.265502,4,1,1,1,f
350,18.351310,-67.267859,4,1,1,1,f
351,18.351301,-67.266913,4,1,2,1,f
352,18.375615,-67.258153,4,1,1,1,f
353,18.377999,-67.483833,4,1,1,1,f
354,18.378455,-67.484303,4,1,2,1,f
355,18.378451,-67.483829,4,2,1,1,f
356,18.381180,-67.486172,4,1,1,1,f
357,18.381640,-67.487114,4,1,2,1,f
358,18.381636,-67.486641,4,2,1,1,f
359,18.383510,-67.232523,4,2,1,1,f
360,18.383962,-67.232518,4,1,1,1,f
361,18.384379,-67.228729,4,2,1,1,f
362,18.386974,-67.476183,4,1,2,1,f
363,18.386951,-67.473344,4,1,2,1,f
364,18.388299,-67.472386,4,1,1,1,f
365,18.389756,-67.485150,4,1,1,1,f
366,18.387408,-67.214503,4,2,1,1,f
367,18.390136,-67.476156,4,2,1,1,f
368,18.387988,-67.228219,4,1,1,1,f
369,18.388874,-67.226317,4,2,1,1,f
370,18.391992,-67.482291,4,2,1,1,f
371,18.396733,-67.197372,4,1,1,1,f
372,18.474687,-66.718475,4,2,1,1,f
373,18.476053,-66.719403,4,1,1,1,f
374,18.476550,-66.723183,4,2,1,1,f
375,18.484488,-66.902002,4,1,2,1,f
376,18.488382,-66.927517,4,1,2,1,f
377,18.491185,-66.815293,4,1,2,1,f
378,18.499808,-67.158892,4,1,1,1,f
379,18.494114,-66.609352,4,1,1,1,f
380,18.503288,-67.145124,4,2,1,1,f
381,18.507832,-67.147916,4,2,1,1,f
382,18.509960,-67.134635,4,1,1,1,f
383,18.517512,-67.121768,4,1,1,1,f
384,18.519092,-67.099023,4,1,2,1,f
385,18.137264,-67.328569,4,1,2,1,f
386,18.144463,-67.325193,4,1,1,1,f
387,18.153464,-67.321327,4,1,2,1,f
