411,24.513480,-81.952540,1,1,1,1,f
412,24.515360,-81.940710,1,1,1,1,f
413,24.558310,-81.678380,1,1,1,1,f
414,24.567430,-81.656700,1,1,2,1,f
415,24.617130,-81.390230,1,1,2,1,f
416,24.617130,-81.388250,1,2,1,1,f
417,24.554670,-81.684290,1,2,1,1,f
418,24.473770,-81.948300,1,2,1,1,f
419,24.477400,-81.944380,1,2,1,1,f
420,24.479210,-81.944390,1,2,1,1,f

