440,24.649530,-83.102910,2,1,1,1,f
441,24.649410,-83.102960,2,1,1,1,f
442,24.649210,-83.102030,2,1,1,1,f
443,24.649230,-83.102160,2,1,2,1,f
444,24.640150,-83.102950,2,1,2,1,f
445,24.640250,-83.103010,2,2,1,1,f
446,24.635850,-83.103260,2,2,1,1,f
447,24.635910,-83.103210,2,2,1,1,f
448,24.630880,-83.103510,2,2,1,1,f
449,24.630980,-83.103480,2,2,1,1,f
