160,26.352334,-80.053417,3,1,1,1,f
161,26.349626,-80.053439,3,1,1,1,f
162,26.319866,-80.058691,3,1,1,1,f
163,26.273841,-80.062067,3,1,2,1,f
164,26.382121,-80.052172,3,1,2,1,f
165,26.327069,-80.055627,3,2,1,1,f
166,26.324360,-80.055649,3,2,1,1,f
167,26.321658,-80.056672,3,2,1,1,f
168,26.311727,-80.056753,3,2,1,1,f
169,26.297295,-80.058873,3,2,1,1,f
