1001,25.32680,-80.24337,1,1,1,1,f,10
1002,25.32852,-80.22646,1,1,1,1,f,16
1003,25.33300,-80.21948,1,1,1,1,f,20
1004,25.43759,-80.19096,1,1,1,1,f,18
1005,25.45831,-80.18088,1,1,1,1,f,18
1006,25.67467,-80.11962,1,1,1,1,f,28
1007,25.73974,-80.12911,1,1,1,1,f,19
1008,25.74600,-80.12009,1,1,1,1,f,22
1009,25.31392,-80.19874,1,1,1,1,f,31
1010,25.33827,-80.19162,1,1,1,1,f,30
1011,25.34642,-80.19554,1,1,1,1,f,20
1012,25.34813,-80.17864,1,1,1,1,f,35
1013,25.45448,-80.14311,1,1,1,1,f,29
1014,25.45627,-80.14111,1,1,1,1,f,26
1015,25.46075,-80.13411,1,1,1,1,f,23
1016,25.46345,-80.13310,1,1,1,1,f,24
1017,25.46802,-80.14202,1,1,1,1,f,22
1018,25.49147,-80.13688,1,1,1,1,f,28
1019,25.49509,-80.13884,1,1,1,1,f,24
1020,25.51676,-80.13869,1,1,1,1,f,27
1021,25.51855,-80.13668,1,1,1,1,f,29
1022,25.52126,-80.13567,1,1,1,1,f,30
1023,25.52759,-80.13861,1,1,1,1,f,31
1024,25.52848,-80.13562,1,1,1,1,f,29
1025,25.53029,-80.13660,1,1,1,1,f,31
1026,25.64033,-80.11589,1,1,1,1,f,26
1027,25.65920,-80.10080,1,1,1,1,f,24
1028,25.66190,-80.09979,1,1,1,1,f,26
1029,25.32727,-80.16288,1,1,1,1,f,42
1030,25.33268,-80.16086,1,1,1,1,f,37
1031,25.33629,-80.16183,1,1,1,1,f,38
1032,25.62036,-80.09811,1,1,1,1,f,26
1033,25.62488,-80.09907,1,1,1,1,f,27
1034,25.63935,-80.10294,1,1,1,1,f,23
1035,25.32288,-80.18576,1,1,1,1,f,15
1036,25.32559,-80.18575,1,1,1,1,f,19
1037,25.57801,-80.11336,1,1,1,1,f,19
1038,25.69078,-80.09758,1,1,1,1,f,19
1039,25.57251,-80.09946,1,1,1,1,f,31
1040,25.57432,-80.10044,1,1,1,1,f,35
1041,25.57523,-80.10143,1,1,1,1,f,31
1042,25.58964,-80.09634,1,1,1,1,f,15
1043,25.46156,-80.11919,1,1,1,1,f,32
1044,25.49582,-80.10998,1,1,1,1,f,30
1045,25.64922,-80.09291,1,1,1,1,f,35
1046,25.73317,-80.08928,1,1,1,1,f,47
1047,25.45799,-80.12617,1,1,1,1,f,38
1048,25.52832,-80.10875,1,1,1,1,f,30
1049,25.63927,-80.09099,1,1,1,1,f,51
1050,25.71516,-80.09739,1,1,1,1,f,37
1051,25.53823,-80.10469,1,1,1,1,f,24
1052,25.59147,-80.09932,1,1,1,1,f,24
1053,25.29839,-80.16606,1,1,1,1,f,43
1054,25.30557,-80.15807,1,1,1,1,f,41
1055,25.34794,-80.14485,1,1,1,1,f,51
1056,25.59144,-80.09534,1,1,1,1,f,22
1057,25.30284,-80.15510,1,1,1,1,f,103
